ticker,premarket_price,yesterday_close,gap_pct,rvol,premarket_rvol,avg_volume_10d,trend_5d,breakout_score,atr_10d,volatility_score,rsi,macd_signal,price_source,norm_gap,norm_rvol,norm_pre_rvol,norm_breakout,norm_volatility,norm_trend,premarket_momentum,rsi_factor,macd_factor,score,rsi_label,score_prev,score_trend,trend_dir,scan_time_utc,snapshot_utc
FCEL,16.45,,,2.0075427064041147,0.0,10875353,0,,3.10888852013482,,,,yf_premarket,,0.20068499245084112,0.20068499245084112,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FCF,17.91,,,0.7211263684454182,0.0,692519,3,,0.33888859219021267,,,,yf_premarket,,0.07162188433566224,0.07162188433566224,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FCFS,232.97,,,0.6493219578726162,0.0,372978,3,,7.214443630642361,,,,yf_premarket,,0.064417917679261,0.064417917679261,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FCN,159.32,,,0.6968244006058186,0.0,428445,3,,4.567779541015625,,,,yf_premarket,,0.06918372538964726,0.06918372538964726,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FCPT,25.42,,,1.1675529525588733,0.0,786973,1,,0.5500000847710503,,,,yf_premarket,,0.1164108074788125,0.1164108074788125,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FCUV,0.8121,,,0.6642555645678283,0.0,652813,2,,0.13300000296698677,,,,yf_premarket,,0.06591617111291384,0.06591617111291384,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FCX,62.76,,,1.0309785324975236,0.0,12851457,1,,3.013332790798611,,,,yf_premarket,,0.10270861898662018,0.10270861898662018,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FDMT,9.21,,,0.6154253705576812,0.0,978073,2,,0.7388887405395508,,,,yf_premarket,,0.061017153257763496,0.061017153257763496,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FDP,28.57,,,1.0254106423511473,0.0,695051,1,,1.2644435034857855,,,,yf_premarket,,0.10215000573931371,0.10215000573931371,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FDS,245.5,,,0.5623666044934902,0.0,934111,2,,13.125638107879146,,,,yf_premarket,,0.055693892771296834,0.055693892771296834,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FDUS,18.68,,,0.6138925107614268,0.0,235145,2,,0.332222408718533,,,,yf_premarket,,0.060863365060449925,0.060863365060449925,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FDX,324.16,,,0.5800492125975583,0.0,2270719,2,,7.829474555121528,,,,yf_premarket,,0.05746794701342117,0.05746794701342117,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FE,46.0,,,0.9725575398140139,0.0,5111447,3,,0.8677783542209201,,,,yf_premarket,,0.09684737898801098,0.09684737898801098,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FEBO,1.18,,,0.5175638808906026,0.0,449610,2,,0.07177778085072835,,,,yf_premarket,,0.051198941494955366,0.051198941494955366,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FELE,102.63,,,1.0750509917690672,0.0,287889,2,,2.135557386610243,,,,yf_premarket,,0.10713030457006904,0.10713030457006904,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FENC,8.77,,,0.4189896003933842,0.0,349378,2,,0.5176668167114258,,,,yf_premarket,,0.04130921711429615,0.04130921711429615,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FER,64.57,,,1.0267126619282083,0.0,1752412,3,,0.9544431898328993,,,,yf_premarket,,0.1022806342834979,0.1022806342834979,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FF,4.5,,,1.2980278619735124,0.0,250276,2,,0.1686520381435369,,,,yf_premarket,,0.12950104649647057,0.12950104649647057,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FFBC,31.38,,,1.0671985969747806,0.0,931701,2,,0.5718164042770033,,,,yf_premarket,,0.10634249237553003,0.10634249237553003,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FFIN,33.21,,,1.0729444496169034,0.0,894695,3,,0.6044451395670573,,,,yf_premarket,,0.10691896017905694,0.10691896017905694,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FFIV,390.23,,,0.5874555561575211,0.0,758625,2,,15.380001491970486,,,,yf_premarket,,0.05821100794277352,0.05821100794277352,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FG,28.23,,,0.5332410827692496,0.0,574811,2,,0.8526670667860243,,,,yf_premarket,,0.0527717980743564,0.0527717980743564,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FGL,1.6856,,,0.017181733702672498,0.0,3939649,0,,0.3388889365726047,,,,yf_premarket,,0.0009967843427079117,0.0009967843427079117,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FGMC,10.22,,,0.29166980654947683,0.0,266729,2,,0.25111134847005206,,,,yf_premarket,,0.02853552337829037,0.02853552337829037,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FHB,28.2871,,,0.8125601498482362,0.0,1387056,3,,0.4511110517713759,,,,yf_premarket,,0.08079521933333267,0.08079521933333267,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FHI,57.65,,,0.5765992156731375,0.0,811957,2,,1.3588892618815105,,,,yf_premarket,,0.05712181698310757,0.05712181698310757,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FHN,24.55,,,1.3156461278633387,0.0,4457384,2,,0.40111139085557723,,,,yf_premarket,,0.13126864543644423,0.13126864543644423,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIBK,36.19,,,0.864007329705207,0.0,960256,1,,0.6844444274902344,,,,yf_premarket,,0.08595679318790421,0.08595679318790421,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FICO,1207.0,,,1.02713874205572,0.0,318861,1,,66.69444444444444,,,,yf_premarket,,0.10232338189478062,0.10232338189478062,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIG,19.8,,,0.9004692356492852,0.0,18440841,0,,1.7811111874050565,,,,yf_premarket,,0.08961492995909401,0.08961492995909401,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIGR,27.35,,,1.4454372656951053,0.0,3235314,1,,1.9776668548583984,,,,yf_premarket,,0.1442902832686833,0.1442902832686833,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIGS,11.366,,,0.9576904015164585,0.0,2294767,2,,0.4866666793823242,,,,yf_premarket,,0.09535579417146123,0.09535579417146123,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FINV,4.87,,,0.46854871527086656,0.0,1062083,0,,0.30155552758110893,,,,yf_premarket,,0.046281365875773126,0.046281365875773126,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIP,4.5814,,,1.2823844210669877,0.0,888671,2,,0.2394443088107639,,,,yf_premarket,,0.12793157707553957,0.12793157707553957,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIS,39.5057,,,0.6687563954768597,0.0,7372886,1,,1.4266671074761286,,,,yf_premarket,,0.06636772883111122,0.06636772883111122,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FISV,53.5,,,0.7813317819797541,0.0,7225002,1,,2.0011109246148004,,,,yf_premarket,,0.0776621510571119,0.0776621510571119,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FITB,52.6756,,,0.864185092325607,0.0,8261857,2,,1.1177766587999132,,,,yf_premarket,,0.08597462769110395,0.08597462769110395,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIVE,188.57,,,0.7331934045363806,0.0,2111978,1,,8.825551350911459,,,,yf_premarket,,0.07283254152158462,0.07283254152158462,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIVN,21.23,,,0.9877127023222025,0.0,3328478,1,,1.719778060913086,,,,yf_premarket,,0.0983678605922801,0.0983678605922801,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIX,1794.2427,,,1.0909186057425333,0.0,471990,2,,94.44002278645833,,,,yf_premarket,,0.1087222647445154,0.1087222647445154,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FIZZ,37.19,,,0.9991020789537971,0.0,331989,2,,1.342222425672743,,,,yf_premarket,,0.09951052980767619,0.09951052980767619,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FJET,7.17,,,0.5511573841156545,0.0,4222802,2,,1.4576666090223525,,,,yf_premarket,,0.05456929820667314,0.05456929820667314,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLEX,141.7,,,0.8168085631946763,0.0,6091128,1,,8.148888481987846,,,,yf_premarket,,0.08122145259457968,0.08122145259457968,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLGT,18.13,,,0.5293574173696209,0.0,565209,1,,0.9738888210720487,,,,yf_premarket,,0.05238215911178629,0.05238215911178629,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLNC,23.9,,,1.2086405555195745,0.0,16184459,2,,3.244666417439779,,,,yf_premarket,,0.1205330294893983,0.1205330294893983,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLNG,29.75,,,1.007754598074292,0.0,477922,1,,0.6133169601317314,,,,yf_premarket,,0.10037861658313578,0.10037861658313578,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLO,7.74,,,0.7370613655243098,0.0,6811995,3,,0.2711111174689399,,,,yf_premarket,,0.07322060489767836,0.07322060489767836,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLOC,23.86,,,0.44984381203013973,0.0,756940,3,,1.0277777777777777,,,,yf_premarket,,0.044404747180870174,0.044404747180870174,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLR,48.19,,,1.0219194329041186,0.0,2552739,3,,2.134444342719184,,,,yf_premarket,,0.10179974095409683,0.10179974095409683,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLS,75.0,,,0.7671435975934069,0.0,1873569,1,,2.191109551323785,,,,yf_premarket,,0.07623868408037951,0.07623868408037951,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLUT,110.85,,,0.7845731799396676,0.0,3066011,2,,4.194445292154948,,,,yf_premarket,,0.07798735284676615,0.07798735284676615,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLWS,4.4075,,,1.1653335490445447,0.0,417842,2,,0.264444457160102,,,,yf_premarket,,0.11618813997431272,0.11618813997431272,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FLYW,14.13,,,0.8530740461320392,0.0,2488617,0,,0.7255557378133138,,,,yf_premarket,,0.08485988271015266,0.08485988271015266,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FMC,11.55,,,1.093005351513693,0.0,2919267,0,,0.6299999025132921,,,,yf_premarket,,0.10893162301145055,0.10893162301145055,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FMCC,5.63,,,0.4217360256573621,0.0,2374741,1,,0.43111112382676864,,,,yf_premarket,,0.04158475946424602,0.04158475946424602,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FMFC,0.4001,,,2.5861726009491064,0.0,281528,3,,0.03066666589842902,,,,yf_premarket,,0.25873756099706907,0.25873756099706907,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FMNB,14.39,,,1.0969258723164892,0.0,354484,3,,0.21888881259494358,,,,yf_premarket,,0.10932495958943743,0.10932495958943743,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FMS,22.55,,,0.5317651332818673,0.0,1052603,3,,0.31000010172526044,,,,yf_premarket,,0.05262371955370821,0.05262371955370821,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FMX,122.23,,,1.5201836472449937,0.0,537900,3,,2.5633341471354165,,,,yf_premarket,,0.15178941091385892,0.15178941091385892,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FN,571.0,,,0.9071978216472817,0.0,1118423,2,,53.855550130208336,,,,yf_premarket,,0.09028999307551845,0.09028999307551845,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FNB,18.0,,,0.8346780836255991,0.0,4950857,3,,0.2904664493851487,,,,yf_premarket,,0.08301425930830833,0.08301425930830833,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FND,50.0,,,1.5472129634041398,0.0,2591973,0,,1.9765552944607205,,,,yf_premarket,,0.1545011982651163,0.1545011982651163,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FNF,47.98,,,0.6863145295938752,0.0,1316750,2,,0.94111082288954,,,,yf_premarket,,0.06812929489256304,0.06812929489256304,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FNGR,0.7,,,0.6322191164035237,0.0,2577921,1,,0.12511110968059963,,,,yf_premarket,,0.0627020300521613,0.0627020300521613,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FNKO,5.07,,,1.2761325011369027,0.0,691791,2,,0.27888896730211044,,,,yf_premarket,,0.12730433673813496,0.12730433673813496,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FNMA,6.38,,,0.28438060496430445,0.0,4454867,1,,0.5333331955803765,,,,yf_premarket,,0.027804215026164453,0.027804215026164453,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FNV,205.99,,,0.837657152439296,0.0,821765,1,,8.220002916124132,,,,yf_premarket,,0.08331314223527335,0.08331314223527335,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FORM,116.51,,,0.8482211069882629,0.0,1567443,3,,8.357778761121962,,,,yf_premarket,,0.08437299880569024,0.08437299880569024,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FOSL,4.15,,,1.0533221810715068,0.0,640707,2,,0.2255555788675944,,,,yf_premarket,,0.10495030439320287,0.10495030439320287,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FOUR,37.9,,,1.1812836208590827,0.0,1559002,0,,2.0637779235839844,,,,yf_premarket,,0.11778837294889632,0.11778837294889632,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FOX,60.83,,,0.9822802619025987,0.0,1127014,3,,1.811666276719835,,,,yf_premarket,,0.09782283669564865,0.09782283669564865,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FOXA,68.67,,,0.6570806410615744,0.0,2636295,3,,2.0905554029676647,,,,yf_premarket,,0.06519632801011618,0.06519632801011618,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FPI,10.4044,,,0.9011253704603496,0.0,347405,1,,0.1714442571004232,,,,yf_premarket,,0.08968075841257347,0.08968075841257347,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FPS,54.5,,,0.6107620139098885,0.0,9643700,3,,4.9377767774793835,,,,yf_premarket,,0.0605492897166577,0.0605492897166577,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FR,62.92,,,0.6879135754046543,0.0,1035890,2,,1.1777771843804254,,,,yf_premarket,,0.06828972337614805,0.06828972337614805,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRHC,141.86,,,0.7982475734160127,0.0,224739,2,,9.647223578559029,,,,yf_premarket,,0.07935927239689215,0.07935927239689215,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRME,40.65,,,1.0228140432286277,0.0,312737,3,,0.7806582738989039,,,,yf_premarket,,0.10188949509171628,0.10188949509171628,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRMI,5.55,,,0.9546644497190261,0.0,12517390,1,,0.4916665818956163,,,,yf_premarket,,0.0950522075856417,0.0950522075856417,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRO,35.53,,,1.0774553034933765,0.0,2918248,1,,1.0777774386935763,,,,yf_premarket,,0.10737152347786799,0.10737152347786799,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FROG,79.54,,,0.9905464506859708,0.0,2512971,2,,4.661111619737413,,,,yf_premarket,,0.09865216386226544,0.09865216386226544,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRPT,51.14,,,0.711136761652035,0.0,1651773,3,,2.4844436645507812,,,,yf_premarket,,0.07061965071691918,0.07061965071691918,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRSH,9.25,,,1.2140727130022888,0.0,10800203,1,,0.4562220043606228,,,,yf_premarket,,0.12107802499964092,0.12107802499964092,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRSX,1.56,,,0.4691731509816442,0.0,5731664,1,,0.3135555320315891,,,,yf_premarket,,0.04634401403350638,0.04634401403350638,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRT,123.0,,,1.412471345730831,0.0,1059746,3,,1.7477764553493924,,,,yf_premarket,,0.14098289050094462,0.14098289050094462,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FRVO,33.54,,,0.8042815573300922,0.0,2470867,1,,3.127777523464627,,,,yf_premarket,,0.07996464772934778,0.07996464772934778,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FSK,10.87,,,0.9274191688641196,0.0,2710221,1,,0.2272220187717014,,,,yf_premarket,,0.0923187530073323,0.0923187530073323,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FSLR,254.78,,,0.8108624820416543,0.0,3439626,1,,19.412221272786457,,,,yf_premarket,,0.08062489633820326,0.08062489633820326,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FSM,8.25,,,1.0086674624075829,0.0,5125202,2,,0.38555547926161027,,,,yf_premarket,,0.1004702021022757,0.1004702021022757,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FSP,0.654,,,0.5044636414689831,0.0,645134,3,,0.047777791817982994,,,,yf_premarket,,0.049884625462954316,0.049884625462954316,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FSS,109.91,,,1.0027087801938055,0.0,460760,3,,3.2733332316080728,,,,yf_premarket,,0.09987238161128202,0.09987238161128202,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTAI,226.96,,,0.9588112676761118,0.0,903288,2,,13.677668253580729,,,,yf_premarket,,0.09546824802180297,0.09546824802180297,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTDR,65.95,,,0.9324985395224142,0.0,518323,3,,1.8277774386935763,,,,yf_premarket,,0.09282835425001304,0.09282835425001304,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTI,68.0,,,0.3018942804526642,0.0,7992158,2,,2.392222934299045,,,,yf_premarket,,0.02956132065857201,0.02956132065857201,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTK,24.65,,,0.7013806465758022,0.0,400457,2,,1.6400000254313152,,,,yf_premarket,,0.0696408427698233,0.0696408427698233,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTNT,135.02,,,1.083864554353373,0.0,7059224,1,,5.843334621853298,,,,yf_premarket,,0.10801454845529765,0.10801454845529765,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTRE,16.95,,,0.5970857771071441,0.0,1450369,3,,1.2262223561604817,,,,yf_premarket,,0.05917718522995452,0.05917718522995452,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTS,55.7898,,,0.6533347742304955,0.0,779144,2,,0.9744444953070747,,,,yf_premarket,,0.06482051405196033,0.06482051405196033,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FTV,62.05,,,1.0367461464929426,0.0,4000868,2,,1.1788885328504775,,,,yf_premarket,,0.1032872700552459,0.1032872700552459,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FUBO,9.5,,,0.5811143286376799,0.0,1308976,2,,0.7957776387532552,,,,yf_premarket,,0.05757480758614956,0.05757480758614956,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FUL,60.15,,,0.8566103699983147,0.0,756557,1,,2.2966668870713978,,,,yf_premarket,,0.08521467371833252,0.08521467371833252,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FULC,3.4492,,,0.67448248218016,0.0,5859213,3,,0.31888898213704425,,,,yf_premarket,,0.06694221356475323,0.06694221356475323,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FULT,22.49,,,1.120487374279332,0.0,1537167,3,,0.43444463941786027,,,,yf_premarket,,0.11168882934564074,0.11168882934564074,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FUTU,91.7746,,,0.4521733248691475,0.0,5047305,0,,6.488889058430989,,,,yf_premarket,,0.04463846169344675,0.04463846169344675,,,0.0,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FVCB,16.47,,,1.6322970464825386,0.0,215136,3,,0.3211109373304579,,,,yf_premarket,,0.1630374830503775,0.1630374830503775,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FVRR,10.03,,,0.5616489177607744,0.0,1004052,2,,0.5239998499552408,,,,yf_premarket,,0.05562188895912176,0.05562188895912176,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FWONK,87.97,,,0.918847375916558,0.0,1670966,1,,2.6181123521592884,,,,yf_premarket,,0.09145876529784194,0.09145876529784194,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FWRD,11.53,,,1.2371598356412865,0.0,1041283,3,,0.6555555131700304,,,,yf_premarket,,0.12339430140044719,0.12339430140044719,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
FWRG,10.28,,,0.9445290002219732,0.0,1314122,2,,0.604333135816786,,,,yf_premarket,,0.09403534191343654,0.09403534191343654,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GAIN,15.2,,,0.898537264917576,0.0,256266,1,,0.4088886049058702,,,,yf_premarket,,0.08942109990574006,0.08942109990574006,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GALT,2.45,,,1.0925547055684042,0.0,269808,2,,0.17111113336351183,,,,yf_premarket,,0.10888641076978174,0.10888641076978174,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GAMB,2.4489,,,1.5127055824042677,0.0,571784,2,,0.1155555248260498,,,,yf_premarket,,0.1510391543580673,0.1510391543580673,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GAME,0.4264,,,0.6936246473753525,0.0,1742504,2,,0.039777785539627075,,,,yf_premarket,,0.06886270171718609,0.06886270171718609,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GANX,1.6855,,,1.5420597988887388,0.0,838182,1,,0.13611111376020643,,,,yf_premarket,,0.15398419345931458,0.15398419345931458,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GATX,179.92,,,2.1397985754784368,0.0,227767,2,,3.6622195773654513,,,,yf_premarket,,0.21395391093821983,0.21395391093821983,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GBCI,47.7,,,0.9090463267563704,0.0,856433,1,,0.8211114671495225,,,,yf_premarket,,0.09047544922039635,0.09047544922039635,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GBDC,13.09,,,0.582361443268661,0.0,1195968,1,,0.23555533091227213,,,,yf_premarket,,0.05769992764697353,0.05769992764697353,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GCO,39.7,,,0.7644998112877772,0.0,236868,2,,2.408888922797309,,,,yf_premarket,,0.07597343925432393,0.07597343925432393,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GIII,34.0,,,1.191375128543554,0.0,757428,2,,1.2966662512885199,,,,yf_premarket,,0.1188008300429914,0.1188008300429914,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
GLDG,0.9099,,,0.42958302435642653,0.0,2671451,1,,0.06999999947018093,,,,yf_premarket,,0.042372030281316087,0.042372030281316087,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HLI,141.04,,,0.6276057830683677,0.0,602386,1,,4.099965156786977,,,,yf_premarket,,0.06223918523168007,0.06223918523168007,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HLP,0.4601,,,0.15897658935299117,0.0,272461,1,,0.08044444521268208,,,,yf_premarket,,0.015222726788380455,0.015222726788380455,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HNI,32.68,,,0.931353076330256,0.0,625561,2,,1.0035969707455645,,,,yf_premarket,,0.0927134326375854,0.0927134326375854,,,0.4,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HNST,3.45,,,0.7522993682905624,0.0,1590763,1,,0.20033333036634657,,,,yf_premarket,,0.07474939766907693,0.07474939766907693,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HOPE,12.8,,,1.0315353193205534,0.0,784526,3,,0.23777760399712455,,,,yf_premarket,,0.102764480091472,0.102764480091472,,,0.6,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HOWL,0.3879,,,2.238864425206506,0.0,502490,1,,0.03911110758781433,,,,yf_premarket,,0.2238929532969825,0.2238929532969825,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HSAI,17.92,,,0.9613492245501536,0.0,1971378,1,,1.0281109280056424,,,,yf_premarket,,0.09572287523133134,0.09572287523133134,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
HSBC,86.12,,,1.7936487355841244,0.0,2093195,1,,1.4244452582465277,,,,yf_premarket,,0.17922551633369957,0.17922551633369957,,,0.2,,0.5,0.5,,—,,,new,12:03:47,2026-06-10 12:03:47
